@RELATION 0000-inventory
@ATTRIBUTE actualWordPOS {NOUN, VERB, ADJ, ADV, AUX, PRON, PROPN, PUNCT, X, SCONJ, ADP, CCONJ, INTJ, NUM, DET, SYM, SPACE, PART}
@ATTRIBUTE predictedWordPOS {NOUN, VERB, ADJ, ADV, AUX, PRON, PROPN, PUNCT, X, SCONJ, ADP, CCONJ, INTJ, NUM, DET, SYM, SPACE, PART}
@ATTRIBUTE posTagsMatch {True, False}
@ATTRIBUTE numTimesPredicted numeric
@ATTRIBUTE numTimesInCorpus numeric
@ATTRIBUTE predictedTokenLength numeric
@ATTRIBUTE actualTokenLength numeric
@ATTRIBUTE ratioOfTokenLengths numeric
@ATTRIBUTE levDistance numeric
@ATTRIBUTE semanticSim numeric
@ATTRIBUTE tfidfAverageRank numeric
@ATTRIBUTE tfidfHighestRank numeric
@ATTRIBUTE predictedProba numeric
@ATTRIBUTE class {True, False}
@DATA
NOUN, PRON, False, 3, 2, 2, 7, 0.2857142857142857, 0.2222222222222222, 0.5881343483924866, 0.0169658134724353, 0.0169658134724353, 0.2550104558467865, False
NOUN, PRON, False, 5, 6, 4, 7, 0.5714285714285714, 0.18181818181818177, 0.5524829626083374, 0.00889672050596942, 0.00889672050596942, 0.09338963031768799, False
NOUN, NOUN, True, 0, 2, 11, 7, 1.5714285714285714, 0.11111111111111116, 0.6724257469177246, 0.02156375280134228, 0.02156375280134228, 0.07079736888408661, True
NOUN, PRON, False, 4, 5, 5, 7, 0.7142857142857143, 0.33333333333333337, 0.4265449047088623, 0.009566808212301308, 0.009566808212301308, 0.06515377014875412, False
NOUN, PRON, False, 2, 2, 4, 7, 0.5714285714285714, 0.18181818181818177, 0.5738041996955872, 0.017350704701694426, 0.017350704701694426, 0.05618829280138016, False
NOUN, NOUN, True, 7, 8, 5, 7, 0.7142857142857143, 0.33333333333333337, 0.6377279162406921, 0.014858036818841035, 0.014858036818841035, 0.0352485254406929, False
NOUN, NOUN, True, 2, 3, 6, 7, 0.8571428571428571, 0.3076923076923077, 0.5416539907455444, 0.022012322147346358, 0.022012322147346358, 0.01279279962182045, False
NOUN, NOUN, True, 3, 6, 5, 7, 0.7142857142857143, 0.33333333333333337, 0.6876093149185181, 0.007139703336693546, 0.007139703336693546, 0.012759731151163578, False
NOUN, NOUN, True, 2, 3, 6, 7, 0.8571428571428571, 0.15384615384615385, 0.5406684875488281, 0.016230384588167803, 0.016230384588167803, 0.011646364815533161, False
NOUN, NOUN, True, 6, 8, 7, 7, 1.0, 0.1428571428571429, 0.591180682182312, 0.020105622136635345, 0.020105622136635345, 0.008789067156612873, False
VERB, VERB, True, 1, 2, 4, 4, 1.0, 0.75, 0.8301002979278564, 0.019376835243776654, 0.019376835243776654, 0.3568708598613739, True
VERB, VERB, True, 3, 4, 7, 4, 1.75, 0.18181818181818177, 0.5927882194519043, 0.013450550792382105, 0.013450550792382105, 0.048092782497406006, False
VERB, VERB, True, 5, 9, 6, 4, 1.5, 0.19999999999999996, 0.47068727016448975, 0.010480798352921011, 0.010480798352921011, 0.039119891822338104, False
VERB, VERB, True, 7, 9, 8, 4, 2.0, 0.33333333333333337, 0.29741621017456055, 0.023239670104848106, 0.023239670104848106, 0.03718417137861252, True
VERB, VERB, True, 6, 8, 6, 4, 1.5, 0.4, 0.6173915266990662, 0.012410291945798065, 0.012410291945798065, 0.029010087251663208, False
VERB, VERB, True, 4, 8, 6, 4, 1.5, 0.19999999999999996, 0.4843294322490692, 0.008328024522258457, 0.008328024522258457, 0.02431243471801281, False
VERB, VERB, True, 2, 3, 4, 4, 1.0, 0.25, 0.5616539120674133, 0.04053796990383149, 0.04053796990383149, 0.022173020988702774, False
VERB, VERB, True, 1, 8, 7, 4, 1.75, 0.18181818181818177, 0.612080454826355, 0.014074280493454059, 0.014074280493454059, 0.02196669392287731, True
VERB, VERB, True, 5, 9, 5, 4, 1.25, 0.2222222222222222, 0.53228759765625, 0.010516980625478754, 0.010516980625478754, 0.01993931084871292, False
VERB, VERB, True, 2, 5, 4, 4, 1.0, 0.25, 0.7748041749000549, 0.008805359462248617, 0.008805359462248617, 0.019548261538147926, True
VERB, VERB, True, 4, 4, 5, 4, 1.25, 0.2222222222222222, 0.6599202156066895, 0.02002902594760201, 0.02002902594760201, 0.017342615872621536, False
VERB, VERB, True, 5, 9, 7, 4, 1.75, 0.36363636363636365, 0.49104487895965576, 0.004545934913500122, 0.004545934913500122, 0.012207979336380959, False
VERB, VERB, True, 3, 7, 7, 4, 1.75, 0.18181818181818177, 0.537548840045929, 0.008207633068452024, 0.008207633068452024, 0.011943665333092213, False
VERB, VERB, True, 5, 5, 5, 4, 1.25, 0.4444444444444444, 0.7310625314712524, 0.009626183999939605, 0.009626183999939605, 0.010048198513686657, True
VERB, VERB, True, 6, 8, 6, 4, 1.5, 0.4, 0.6113564968109131, 0.014742668915486383, 0.014742668915486383, 0.009237741120159626, False
NOUN, NOUN, True, 3, 6, 6, 4, 1.5, 0.4, 0.5721632242202759, 0.012262039321267112, 0.012262039321267112, 0.010336708277463913, False
NOUN, NOUN, True, 0, 2, 7, 4, 1.75, 0.5454545454545454, 0.5986688137054443, 0.02460428460197269, 0.02460428460197269, 0.005818444769829512, False
NOUN, NOUN, True, 6, 8, 5, 4, 1.25, 0.2222222222222222, 0.23756174743175507, 0.00797178877709027, 0.00797178877709027, 0.003588453633710742, False
NOUN, NOUN, True, 4, 9, 9, 4, 2.25, 0.3076923076923077, 0.3374044895172119, 0.025082716586823886, 0.025082716586823886, 0.0025201328098773956, False
NOUN, NOUN, True, 3, 6, 6, 4, 1.5, 0.4, 0.5721632242202759, 0.012262039321267112, 0.012262039321267112, 0.00226604170165956, False
NOUN, NOUN, True, 1, 6, 6, 4, 1.5, 0.4, 0.16181279718875885, 0.018019899475533983, 0.018019899475533983, 0.0020614273380488157, True
NOUN, NOUN, True, 5, 9, 7, 4, 1.75, 0.36363636363636365, 0.23124012351036072, 0.01581082077006425, 0.01581082077006425, 0.0016393960686400533, False
NOUN, NOUN, True, 4, 5, 6, 4, 1.5, 0.4, 0.606410801410675, 0.011500485167488046, 0.011500485167488046, 0.0014326878590509295, False
NOUN, NOUN, True, 6, 7, 6, 4, 1.5, 0.19999999999999996, 0.35522282123565674, 0.013064208409016941, 0.013064208409016941, 0.0014287481317296624, False
NOUN, DET, False, 1, 0, 3, 4, 0.75, 0.2857142857142857, 0.5512169003486633, 0.07570624200386303, 0.07570624200386303, 0.3364173173904419, False
NOUN, NOUN, True, 9, 8, 3, 4, 0.75, 0.2857142857142857, 0.389291375875473, 0.008895134198776355, 0.008895134198776355, 0.042605988681316376, False
NOUN, NOUN, True, 9, 10, 8, 4, 2.0, 0.16666666666666663, 0.22166533768177032, 0, 0, 0.03145666792988777, False
NOUN, NOUN, True, 8, 8, 4, 4, 1.0, 0.0, 0.3672276735305786, 0.01068702055390389, 0.01068702055390389, 0.024439089000225067, False
NOUN, NOUN, True, 9, 5, 6, 4, 1.5, 0.19999999999999996, 0.3943032920360565, 0.058974953116569674, 0.058974953116569674, 0.020832713693380356, False
NOUN, PRON, False, 7, 9, 3, 4, 0.75, 0.2857142857142857, 0.6293757557868958, 0.007867754550735392, 0.007867754550735392, 0.01638873666524887, False
NOUN, NOUN, True, 1, 1, 5, 4, 1.25, 0.4444444444444444, 0.301605224609375, 0.03793841675442757, 0.03793841675442757, 0.01446596160531044, False
NOUN, NOUN, True, 9, 9, 4, 4, 1.0, 0.25, 0.27735665440559387, 0.022205329017374292, 0.022205329017374292, 0.014426132664084435, False
NOUN, ADJ, False, 6, 6, 5, 4, 1.25, 0.4444444444444444, 0.48211562633514404, 0.012537577564933598, 0.012537577564933598, 0.01276917289942503, False
