@RELATION 2004-colorcast
@ATTRIBUTE actualWordPOS {NOUN, VERB, ADJ, ADV, AUX, PRON, PROPN, PUNCT, X, SCONJ, ADP, CCONJ, INTJ, NUM, DET, SYM, SPACE, PART}
@ATTRIBUTE predictedWordPOS {NOUN, VERB, ADJ, ADV, AUX, PRON, PROPN, PUNCT, X, SCONJ, ADP, CCONJ, INTJ, NUM, DET, SYM, SPACE, PART}
@ATTRIBUTE posTagsMatch {True, False}
@ATTRIBUTE numTimesPredicted numeric
@ATTRIBUTE numTimesInCorpus numeric
@ATTRIBUTE predictedTokenLength numeric
@ATTRIBUTE actualTokenLength numeric
@ATTRIBUTE ratioOfTokenLengths numeric
@ATTRIBUTE levDistance numeric
@ATTRIBUTE semanticSim numeric
@ATTRIBUTE tfidfAverageRank numeric
@ATTRIBUTE tfidfHighestRank numeric
@ATTRIBUTE predictedProba numeric
@ATTRIBUTE class {True, False}
@DATA
NOUN, NOUN, True, 0, 1, 8, 11, 0.7272727272727273, 0.10526315789473684, 0.8000609874725342, 0.0747077970011953, 0.0747077970011953, 0.14765764772891998, True
NOUN, NOUN, True, 0, 0, 6, 11, 0.5454545454545454, 0.11764705882352944, 0.7586956024169922, 0.05376275264428865, 0.05376275264428865, 0.059803999960422516, True
NOUN, NOUN, True, 1, 1, 7, 11, 0.6363636363636364, 0.2222222222222222, 0.6675339937210083, 0.04061889089071947, 0.04061889089071947, 0.04946397617459297, False
NOUN, NOUN, True, 2, 3, 8, 11, 0.7272727272727273, 0.21052631578947367, 0.7198923230171204, 0.020464518011314808, 0.020464518011314808, 0.04697589576244354, False
NOUN, NOUN, True, 1, 2, 7, 11, 0.6363636363636364, 0.33333333333333337, 0.7071574330329895, 0.06970534336348627, 0.06970534336348627, 0.04244699701666832, True
NOUN, NOUN, True, 2, 1, 6, 11, 0.5454545454545454, 0.23529411764705888, 0.6689093708992004, 0.07286097731640585, 0.07286097731640585, 0.022448604926466942, True
NOUN, NOUN, True, 4, 6, 12, 11, 1.0909090909090908, 0.34782608695652173, 0.4879165291786194, 0.02420490593737196, 0.02420490593737196, 0.01871459372341633, False
NOUN, NOUN, True, 1, 3, 7, 11, 0.6363636363636364, 0.2222222222222222, 0.4933125078678131, 0.028870611878835193, 0.028870611878835193, 0.018650880083441734, False
NOUN, NOUN, True, 10, 10, 3, 11, 0.2727272727272727, 0.0, 0.5482884645462036, 0, 0, 0.016260916367173195, False
NOUN, NOUN, True, 3, 6, 8, 11, 0.7272727272727273, 0.5263157894736843, 0.6009634733200073, 0.032629474755310243, 0.032629474755310243, 0.014909522607922554, False
NOUN, NOUN, True, 7, 6, 7, 11, 0.6363636363636364, 0.33333333333333337, 0.5766182541847229, 0.023666033184808956, 0.023666033184808956, 0.01395669300109148, False
NOUN, NOUN, True, 6, 6, 8, 11, 0.7272727272727273, 0.3157894736842105, 0.7232472896575928, 0.029434713571758586, 0.029434713571758586, 0.013838337734341621, True
NOUN, NOUN, True, 3, 2, 10, 11, 0.9090909090909091, 0.19047619047619047, 0.676405131816864, 0.027384176048452172, 0.027384176048452172, 0.01273046899586916, True
NOUN, NOUN, True, 7, 9, 5, 11, 0.45454545454545453, 0.25, 0.4190586507320404, 0.020351492002510338, 0.020351492002510338, 0.011900723911821842, False
NOUN, NOUN, True, 9, 8, 6, 11, 0.5454545454545454, 0.11764705882352944, 0.49276337027549744, 0.0530354305887687, 0.0530354305887687, 0.011853174306452274, False
VERB, VERB, True, 1, 1, 7, 8, 0.875, 0.9333333333333333, 0.8913446664810181, 0.021024664004394754, 0.021024664004394754, 0.18954071402549744, True
VERB, VERB, True, 3, 5, 5, 8, 0.625, 0.3076923076923077, 0.7093889713287354, 0.01586313899091686, 0.01586313899091686, 0.04898244887590408, False
VERB, VERB, True, 1, 3, 7, 8, 0.875, 0.2666666666666667, 0.5972286462783813, 0.028870611878835193, 0.028870611878835193, 0.0310503039509058, False
VERB, VERB, True, 1, 1, 7, 8, 0.875, 0.9333333333333333, 0.8913446664810181, 0.021024664004394754, 0.021024664004394754, 0.02926705963909626, True
VERB, VERB, True, 3, 5, 5, 8, 0.625, 0.3076923076923077, 0.7093889713287354, 0.01586313899091686, 0.01586313899091686, 0.01218091044574976, False
VERB, VERB, True, 4, 5, 7, 8, 0.875, 0.2666666666666667, 0.4906405806541443, 0.016175050333680805, 0.016175050333680805, 0.01117974054068327, False
VERB, VERB, True, 2, 1, 7, 8, 0.875, 0.4, 0.7206743359565735, 0.023005535018381297, 0.023005535018381297, 0.00889383815228939, True
VERB, VERB, True, 2, 2, 7, 8, 0.875, 0.4, 0.7250574827194214, 0.016388630858779833, 0.016388630858779833, 0.007477779872715473, True
VERB, VERB, True, 1, 4, 7, 8, 0.875, 0.2666666666666667, 0.6490931510925293, 0.01811794789281671, 0.01811794789281671, 0.006648186128586531, True
