@RELATION 2005-grid3D
@ATTRIBUTE actualWordPOS {NOUN, VERB, ADJ, ADV, AUX, PRON, PROPN, PUNCT, X, SCONJ, ADP, CCONJ, INTJ, NUM, DET, SYM, SPACE, PART}
@ATTRIBUTE predictedWordPOS {NOUN, VERB, ADJ, ADV, AUX, PRON, PROPN, PUNCT, X, SCONJ, ADP, CCONJ, INTJ, NUM, DET, SYM, SPACE, PART}
@ATTRIBUTE posTagsMatch {True, False}
@ATTRIBUTE numTimesPredicted numeric
@ATTRIBUTE numTimesInCorpus numeric
@ATTRIBUTE predictedTokenLength numeric
@ATTRIBUTE actualTokenLength numeric
@ATTRIBUTE ratioOfTokenLengths numeric
@ATTRIBUTE levDistance numeric
@ATTRIBUTE semanticSim numeric
@ATTRIBUTE tfidfAverageRank numeric
@ATTRIBUTE tfidfHighestRank numeric
@ATTRIBUTE predictedProba numeric
@ATTRIBUTE class {True, False}
@DATA
NOUN, NOUN, True, 7, 7, 5, 11, 0.45454545454545453, 0.25, 0.32272058725357056, 0.04941106214191632, 0.04941106214191632, 0.10934851318597794, False
NOUN, NOUN, True, 7, 8, 3, 11, 0.2727272727272727, 0.1428571428571429, 0.28628993034362793, 0.06811721310164792, 0.06811721310164792, 0.05476769432425499, False
NOUN, NOUN, True, 4, 5, 6, 11, 0.5454545454545454, 0.23529411764705888, 0.09670782089233398, 0.0399211404311054, 0.0399211404311054, 0.029790939763188362, False
NOUN, NOUN, True, 9, 10, 5, 11, 0.45454545454545453, 0.0, 0.3021079897880554, 0, 0, 0.02200082316994667, False
NOUN, NOUN, True, 0, 0, 3, 11, 0.2727272727272727, 0.1428571428571429, 0.47940605878829956, 0.08449420052391136, 0.08449420052391136, 0.021402234211564064, True
NOUN, NOUN, True, 9, 10, 6, 11, 0.5454545454545454, 0.23529411764705888, 0.21056075394153595, 0, 0, 0.02048114314675331, False
NOUN, NOUN, True, 5, 7, 7, 11, 0.6363636363636364, 0.2222222222222222, 0.2517930269241333, 0.01973258261611972, 0.01973258261611972, 0.020175673067569733, False
NOUN, NOUN, True, 4, 7, 6, 11, 0.5454545454545454, 0.23529411764705888, 0.41826844215393066, 0.0208532317344451, 0.0208532317344451, 0.020153116434812546, False
NOUN, NOUN, True, 6, 10, 5, 11, 0.45454545454545453, 0.25, 0.36891379952430725, 0, 0, 0.01975591480731964, False
NOUN, NOUN, True, 9, 10, 4, 11, 0.36363636363636365, 0.1333333333333333, 0.223593071103096, 0, 0, 0.017354344949126244, False
