@RELATION 2003-agentmom
@ATTRIBUTE actualWordPOS {NOUN, VERB, ADJ, ADV, AUX, PRON, PROPN, PUNCT, X, SCONJ, ADP, CCONJ, INTJ, NUM, DET, SYM, SPACE, PART}
@ATTRIBUTE predictedWordPOS {NOUN, VERB, ADJ, ADV, AUX, PRON, PROPN, PUNCT, X, SCONJ, ADP, CCONJ, INTJ, NUM, DET, SYM, SPACE, PART}
@ATTRIBUTE posTagsMatch {True, False}
@ATTRIBUTE numTimesPredicted numeric
@ATTRIBUTE numTimesInCorpus numeric
@ATTRIBUTE predictedTokenLength numeric
@ATTRIBUTE actualTokenLength numeric
@ATTRIBUTE ratioOfTokenLengths numeric
@ATTRIBUTE levDistance numeric
@ATTRIBUTE semanticSim numeric
@ATTRIBUTE tfidfAverageRank numeric
@ATTRIBUTE tfidfHighestRank numeric
@ATTRIBUTE predictedProba numeric
@ATTRIBUTE class {True, False}
@DATA
NOUN, NOUN, True, 5, 8, 9, 5, 1.8, 0.4285714285714286, 0.08790696412324905, 0.006446080519236514, 0.006446080519236514, 0.09087274223566055, False
NOUN, NOUN, True, 1, 9, 5, 5, 1.0, 1.0, 0.9999999403953552, 0.0037314625745632343, 0.0037314625745632343, 0.09009989351034164, True
NOUN, NOUN, True, 3, 8, 8, 5, 1.6, 0.3076923076923077, 0.3175915777683258, 0.01723428930251846, 0.01723428930251846, 0.06990969926118851, False
NOUN, NOUN, True, 5, 10, 8, 5, 1.6, 0.3076923076923077, 0.3616655766963959, 0, 0, 0.050450682640075684, False
NOUN, NOUN, True, 2, 9, 10, 5, 2.0, 0.1333333333333333, 0.21697846055030823, 0.015152305750095222, 0.015152305750095222, 0.04076381400227547, False
NOUN, NOUN, True, 2, 6, 12, 5, 2.4, 0.3529411764705882, 0.4179224669933319, 0.0331061162970303, 0.0331061162970303, 0.030155804008245468, True
NOUN, NOUN, True, 5, 9, 6, 5, 1.2, 0.5454545454545454, 0.3359481692314148, 0.018105664073931084, 0.018105664073931084, 0.02958325669169426, False
NOUN, NOUN, True, 1, 2, 11, 5, 2.2, 0.25, 0.36234456300735474, 0.025607805560625398, 0.025607805560625398, 0.023775804787874222, False
NOUN, NOUN, True, 2, 2, 7, 5, 1.4, 0.33333333333333337, 0.26516687870025635, 0.09930598870753513, 0.09930598870753513, 0.021045338362455368, False
NOUN, PROPN, False, 7, 10, 3, 5, 0.6, 0.0, -0.04033706337213516, 0, 0, 0.020060069859027863, False
NOUN, NOUN, True, 8, 9, 5, 5, 1.0, 0.6, 0.30063366889953613, 0.010896201917553288, 0.010896201917553288, 0.013951743952929974, False
NOUN, NOUN, True, 6, 5, 13, 5, 2.6, 0.33333333333333337, 0.4327937364578247, 0.2118296854137408, 0.2118296854137408, 0.01313614472746849, False
NOUN, NOUN, True, 5, 9, 6, 5, 1.2, 0.7272727272727273, 0.5065037608146667, 0.01151393184605257, 0.01151393184605257, 0.010059899650514126, False
NOUN, NOUN, True, 4, 9, 5, 5, 1.0, 0.19999999999999996, 0.30465131998062134, 0.0037314625745632343, 0.0037314625745632343, 0.010058431886136532, False
NOUN, NOUN, True, 5, 9, 8, 5, 1.6, 0.15384615384615385, 0.5737719535827637, 0.022283431089193718, 0.022283431089193718, 0.009963381104171276, False
VERB, VERB, True, 0, 6, 4, 5, 0.8, 0.8888888888888888, 0.8598330020904541, 0.043471258160375115, 0.043471258160375115, 0.5948743224143982, True
VERB, VERB, True, 0, 6, 4, 5, 0.8, 0.8888888888888888, 0.8598330020904541, 0.043471258160375115, 0.043471258160375115, 0.05092868208885193, True
VERB, VERB, True, 0, 6, 4, 5, 0.8, 0.8888888888888888, 0.8598330020904541, 0.043471258160375115, 0.043471258160375115, 0.026092149317264557, True
VERB, VERB, True, 0, 6, 4, 5, 0.8, 0.8888888888888888, 0.8598330020904541, 0.043471258160375115, 0.043471258160375115, 0.020367363467812538, True
VERB, VERB, True, 2, 7, 7, 5, 1.4, 0.16666666666666663, 0.6816076040267944, 0.05305273669994991, 0.05305273669994991, 0.016421858221292496, False
VERB, VERB, True, 0, 2, 7, 5, 1.4, 0.16666666666666663, 0.5132098197937012, 0.02536091172772794, 0.02536091172772794, 0.010219071060419083, True
VERB, AUX, False, 8, 1, 3, 5, 0.6, 0.0, 0.3721219301223755, 0.032734739967557415, 0.032734739967557415, 0.008764594793319702, False
VERB, NOUN, False, 5, 8, 8, 5, 1.6, 0.3076923076923077, 0.3582531809806824, 0.017625951759223983, 0.017625951759223983, 0.008049508556723595, False
VERB, VERB, True, 2, 7, 4, 5, 0.8, 0.2222222222222222, 0.6056670546531677, 0.013854282375086884, 0.013854282375086884, 0.00737128546461463, True
VERB, VERB, True, 1, 8, 8, 5, 1.6, 0.3076923076923077, 0.5840919613838196, 0.03343438920229042, 0.03343438920229042, 0.003819006495177746, False
NOUN, NOUN, True, 0, 7, 7, 7, 1.0, 1.0, 0.9999999403953552, 0.01792972449649819, 0.01792972449649819, 0.456678569316864, True
NOUN, NOUN, True, 1, 7, 11, 7, 1.5714285714285714, 0.2222222222222222, 0.6698161363601685, 0.023146882660454636, 0.023146882660454636, 0.11320340633392334, False
NOUN, NOUN, True, 5, 8, 6, 7, 0.8571428571428571, 0.3076923076923077, 0.7673860788345337, 0.17779299310352545, 0.17779299310352545, 0.04080767184495926, False
NOUN, NOUN, True, 5, 6, 11, 7, 1.5714285714285714, 0.11111111111111116, 0.48930850625038147, 0.05224047604388528, 0.05224047604388528, 0.011608346365392208, False
NOUN, NOUN, True, 3, 7, 5, 7, 0.7142857142857143, 0.16666666666666663, 0.5549541115760803, 0.01076239692293664, 0.01076239692293664, 0.011497979052364826, False
NOUN, NOUN, True, 3, 8, 6, 7, 0.8571428571428571, 0.15384615384615385, 0.5509060621261597, 0.00981763521548978, 0.00981763521548978, 0.0102172726765275, False
NOUN, NOUN, True, 8, 10, 5, 7, 0.7142857142857143, 0.33333333333333337, 0.450254887342453, 0, 0, 0.009914109483361244, False
NOUN, NOUN, True, 4, 8, 4, 7, 0.5714285714285714, 0.0, 0.7137839198112488, 0.012333022284991802, 0.012333022284991802, 0.009323698468506336, False
NOUN, NOUN, True, 5, 9, 4, 7, 0.5714285714285714, 0.36363636363636365, 0.6270244717597961, 0.020979221659651513, 0.020979221659651513, 0.008883509784936905, False
NOUN, NOUN, True, 7, 10, 4, 7, 0.5714285714285714, 0.36363636363636365, 0.6737170815467834, 0, 0, 0.008760759606957436, False
NOUN, NOUN, True, 8, 9, 8, 7, 1.1428571428571428, 0.2666666666666667, 0.7012298703193665, 0.004270731197966343, 0.004270731197966343, 0.007516785990446806, False
NOUN, NOUN, True, 5, 9, 4, 7, 0.5714285714285714, 0.0, 0.6330344676971436, 0.018524192926043417, 0.018524192926043417, 0.007438372354954481, False
NOUN, NOUN, True, 4, 9, 5, 7, 0.7142857142857143, 0.33333333333333337, 0.5995537638664246, 0.0037314625745632343, 0.0037314625745632343, 0.007048584055155516, False
NOUN, NOUN, True, 4, 6, 4, 7, 0.5714285714285714, 0.18181818181818177, 0.5249150395393372, 0.02694544120188619, 0.02694544120188619, 6.898659194121137e-05, False
NOUN, NOUN, True, 8, 10, 8, 7, 1.1428571428571428, 0.2666666666666667, 0.27572718262672424, 0, 0, 4.170233660261147e-05, False
NOUN, X, False, 0, 10, 1, 7, 0.14285714285714285, 0.0, 0.3144265115261078, 0, 0, 3.660797665361315e-05, False
NOUN, NOUN, True, 6, 5, 4, 7, 0.5714285714285714, 0.36363636363636365, 0.5995142459869385, 0.016355005348708103, 0.016355005348708103, 3.2859621569514275e-05, False
NOUN, NOUN, True, 2, 9, 7, 7, 1.0, 0.2857142857142857, 0.6798299551010132, 0.02858019593541369, 0.02858019593541369, 2.6710426027420908e-05, False
VERB, VERB, True, 2, 4, 5, 6, 0.8333333333333334, 0.9090909090909091, 0.8109602332115173, 0.029581578145450853, 0.029581578145450853, 0.8596093654632568, False
VERB, VERB, True, 6, 9, 6, 6, 1.0, 0.16666666666666663, 0.4777887463569641, 0.005877590433159728, 0.005877590433159728, 0.006585600785911083, True
VERB, VERB, True, 2, 4, 5, 6, 0.8333333333333334, 0.9090909090909091, 0.8109602332115173, 0.029581578145450853, 0.029581578145450853, 0.0040689148008823395, False
VERB, VERB, True, 1, 3, 4, 6, 0.6666666666666666, 0.0, 0.4783012270927429, 0.0398315114157749, 0.0398315114157749, 0.004051057621836662, False
VERB, VERB, True, 2, 4, 5, 6, 0.8333333333333334, 0.9090909090909091, 0.8109602332115173, 0.029581578145450853, 0.029581578145450853, 0.0035677605774253607, False
VERB, VERB, True, 4, 8, 4, 6, 0.6666666666666666, 0.19999999999999996, 0.2196381837129593, 0.014547605504797312, 0.014547605504797312, 0.0022767409682273865, False
VERB, NOUN, False, 2, 6, 4, 6, 0.6666666666666666, 0.0, 0.5926905870437622, 0.021834497905980493, 0.021834497905980493, 0.002005958463996649, False
VERB, VERB, True, 2, 4, 5, 6, 0.8333333333333334, 0.9090909090909091, 0.8109602332115173, 0.029581578145450853, 0.029581578145450853, 0.001646108110435307, False
VERB, VERB, True, 6, 6, 6, 6, 1.0, 0.16666666666666663, 0.3161923885345459, 0.07238151283673754, 0.07238151283673754, 0.0016007910016924143, False
