@RELATION 2004-e-procurement
@ATTRIBUTE actualWordPOS {NOUN, VERB, ADJ, ADV, AUX, PRON, PROPN, PUNCT, X, SCONJ, ADP, CCONJ, INTJ, NUM, DET, SYM, SPACE, PART}
@ATTRIBUTE predictedWordPOS {NOUN, VERB, ADJ, ADV, AUX, PRON, PROPN, PUNCT, X, SCONJ, ADP, CCONJ, INTJ, NUM, DET, SYM, SPACE, PART}
@ATTRIBUTE posTagsMatch {True, False}
@ATTRIBUTE numTimesPredicted numeric
@ATTRIBUTE numTimesInCorpus numeric
@ATTRIBUTE predictedTokenLength numeric
@ATTRIBUTE actualTokenLength numeric
@ATTRIBUTE ratioOfTokenLengths numeric
@ATTRIBUTE levDistance numeric
@ATTRIBUTE semanticSim numeric
@ATTRIBUTE tfidfAverageRank numeric
@ATTRIBUTE tfidfHighestRank numeric
@ATTRIBUTE predictedProba numeric
@ATTRIBUTE class {True, False}
@DATA
NOUN, DET, False, 2, 1, 3, 10, 0.3, 0.3076923076923077, 0.012340465560555458, 0.05322737491182155, 0.05322737491182155, 0.3368181884288788, False
NOUN, DET, False, 5, 5, 2, 10, 0.2, 0.33333333333333337, 0.07589033246040344, 0.011432992873132432, 0.011432992873132432, 0.23958584666252136, False
NOUN, NOUN, True, 2, 2, 6, 10, 0.6, 0.375, 0.48340171575546265, 0.09405202451656408, 0.09405202451656408, 0.03421390801668167, True
NOUN, DET, False, 2, 2, 4, 10, 0.4, 0.1428571428571429, -0.0047821830958127975, 0.01644920525166223, 0.01644920525166223, 0.02368197590112686, False
NOUN, NOUN, True, 2, 5, 4, 10, 0.4, 0.1428571428571429, 0.4515807628631592, 0.03130974970624743, 0.03130974970624743, 0.01896139606833458, True
NOUN, PROPN, False, 6, 5, 10, 10, 1.0, 0.4, 0.3424350917339325, 0.02778058822453127, 0.02778058822453127, 0.015635792165994644, False
NOUN, NOUN, True, 2, 6, 5, 10, 0.5, 0.4, 0.35390347242355347, 0.026061668600071895, 0.026061668600071895, 0.014498664066195488, True
NOUN, ADJ, False, 5, 4, 9, 10, 0.9, 0.42105263157894735, 0.3155604898929596, 0.025462312746943275, 0.025462312746943275, 0.013845148496329784, False
NOUN, DET, False, 6, 8, 2, 10, 0.2, 0.16666666666666663, -0.01951638050377369, 0.01546770436277642, 0.01546770436277642, 0.007333633955568075, False
NOUN, NOUN, True, 2, 3, 4, 10, 0.4, 0.2857142857142857, 0.0654526799917221, 0.03476252511647587, 0.03476252511647587, 0.007311510853469372, True
NOUN, DET, False, 2, 2, 1, 10, 0.1, 0.18181818181818177, 0.007702020928263664, 0, 0, 0.006475718691945076, False
NOUN, ADJ, False, 6, 6, 7, 10, 0.7, 0.3529411764705882, 0.13110779225826263, 0.012600028971632064, 0.012600028971632064, 0.0049844481982290745, False
NOUN, NOUN, True, 0, 2, 11, 10, 1.1, 0.2857142857142857, 0.2980118989944458, 0.0224064762121689, 0.0224064762121689, 0.0048671867698431015, True
VERB, VERB, True, 2, 6, 4, 4, 1.0, 0.75, 0.8200568556785583, 0.024091252412751906, 0.024091252412751906, 0.33239102363586426, True
VERB, VERB, True, 5, 6, 4, 4, 1.0, 0.25, 0.55879145860672, 0.009963193415266525, 0.009963193415266525, 0.165476456284523, False
VERB, VERB, True, 5, 8, 8, 4, 2.0, 0.33333333333333337, 0.37978246808052063, 0.010972932849463797, 0.010972932849463797, 0.05241244658827782, False
VERB, VERB, True, 0, 3, 7, 4, 1.75, 0.18181818181818177, 0.5373740792274475, 0.014079510440675869, 0.014079510440675869, 0.045441802591085434, True
