@RELATION 1999-tcs
@ATTRIBUTE actualWordPOS {NOUN, VERB, ADJ, ADV, AUX, PRON, PROPN, PUNCT, X, SCONJ, ADP, CCONJ, INTJ, NUM, DET, SYM, SPACE, PART}
@ATTRIBUTE predictedWordPOS {NOUN, VERB, ADJ, ADV, AUX, PRON, PROPN, PUNCT, X, SCONJ, ADP, CCONJ, INTJ, NUM, DET, SYM, SPACE, PART}
@ATTRIBUTE posTagsMatch {True, False}
@ATTRIBUTE numTimesPredicted numeric
@ATTRIBUTE numTimesInCorpus numeric
@ATTRIBUTE predictedTokenLength numeric
@ATTRIBUTE actualTokenLength numeric
@ATTRIBUTE ratioOfTokenLengths numeric
@ATTRIBUTE levDistance numeric
@ATTRIBUTE semanticSim numeric
@ATTRIBUTE tfidfAverageRank numeric
@ATTRIBUTE tfidfHighestRank numeric
@ATTRIBUTE predictedProba numeric
@ATTRIBUTE class {True, False}
@DATA
NOUN, NOUN, True, 8, 9, 7, 7, 1.0, 0.8571428571428572, 1.0, 0.016470241604680615, 0.016470241604680615, 0.14808544516563416, False
NOUN, NOUN, True, 3, 1, 4, 7, 0.5714285714285714, 0.36363636363636365, 0.5936329364776611, 0.013675842006445236, 0.013675842006445236, 0.09052056819200516, True
NOUN, NOUN, True, 7, 8, 6, 7, 0.8571428571428571, 0.15384615384615385, 0.40809404850006104, 0.014115532987948626, 0.014115532987948626, 0.06748732924461365, False
NOUN, NOUN, True, 6, 6, 7, 7, 1.0, 0.1428571428571429, 0.5353944301605225, 0.01331016433945756, 0.01331016433945756, 0.06402400135993958, True
NOUN, NOUN, True, 7, 7, 5, 7, 0.7142857142857143, 0.33333333333333337, 0.3247443437576294, 0.015607346020023848, 0.015607346020023848, 0.03146732971072197, True
NOUN, NOUN, True, 9, 6, 5, 7, 0.7142857142857143, 0.33333333333333337, 0.44485077261924744, 0.019036100281917177, 0.019036100281917177, 0.03089606575667858, False
NOUN, NOUN, True, 7, 7, 7, 7, 1.0, 0.4285714285714286, 0.5729732513427734, 0.015069019566577496, 0.015069019566577496, 0.028533615171909332, False
NOUN, PROPN, False, 8, 7, 4, 7, 0.5714285714285714, 0.0, 0.5768901109695435, 0.010397870604213483, 0.010397870604213483, 0.025623509660363197, False
NOUN, NOUN, True, 7, 7, 4, 7, 0.5714285714285714, 0.36363636363636365, 0.49311769008636475, 0.014751704231845431, 0.014751704231845431, 0.020594920963048935, False
NOUN, VERB, False, 9, 6, 4, 7, 0.5714285714285714, 0.36363636363636365, 0.44842207431793213, 0.008298125871778193, 0.008298125871778193, 0.015105016529560089, False
NOUN, NOUN, True, 8, 9, 7, 7, 1.0, 0.8571428571428572, 1.0, 0.016470241604680615, 0.016470241604680615, 0.014176878146827221, False
NOUN, NOUN, True, 8, 4, 4, 7, 0.5714285714285714, 0.0, 0.21525590121746063, 0.09560059537283103, 0.09560059537283103, 0.012972169555723667, False
NOUN, ADV, False, 8, 7, 6, 9, 0.6666666666666666, 0.2666666666666667, 0.5596935153007507, 0.01946850294664569, 0.01946850294664569, 0.0004998830845579505, False
NOUN, ADP, False, 8, 2, 6, 9, 0.6666666666666666, 0.1333333333333333, 0.454527884721756, 0.010700154312767619, 0.010700154312767619, 0.00038740248419344425, False
NOUN, NOUN, True, 3, 7, 11, 7, 1.5714285714285714, 0.33333333333333337, 0.31915855407714844, 0.024216333052766513, 0.024216333052766513, 0.19793583452701569, False
NOUN, NOUN, True, 1, 2, 11, 7, 1.5714285714285714, 0.2222222222222222, 0.57675701379776, 0.019283655771459202, 0.019283655771459202, 0.11519978195428848, False
NOUN, NOUN, True, 3, 5, 8, 7, 1.1428571428571428, 0.4, 0.5132402181625366, 0.015264702229751, 0.015264702229751, 0.09313321858644485, False
