@RELATION 2002-evlacorr
@ATTRIBUTE actualWordPOS {NOUN, VERB, ADJ, ADV, AUX, PRON, PROPN, PUNCT, X, SCONJ, ADP, CCONJ, INTJ, NUM, DET, SYM, SPACE, PART}
@ATTRIBUTE predictedWordPOS {NOUN, VERB, ADJ, ADV, AUX, PRON, PROPN, PUNCT, X, SCONJ, ADP, CCONJ, INTJ, NUM, DET, SYM, SPACE, PART}
@ATTRIBUTE posTagsMatch {True, False}
@ATTRIBUTE numTimesPredicted numeric
@ATTRIBUTE numTimesInCorpus numeric
@ATTRIBUTE predictedTokenLength numeric
@ATTRIBUTE actualTokenLength numeric
@ATTRIBUTE ratioOfTokenLengths numeric
@ATTRIBUTE levDistance numeric
@ATTRIBUTE semanticSim numeric
@ATTRIBUTE tfidfAverageRank numeric
@ATTRIBUTE tfidfHighestRank numeric
@ATTRIBUTE predictedProba numeric
@ATTRIBUTE class {True, False}
@DATA
NOUN, NOUN, True, 0, 0, 5, 8, 0.625, 0.3076923076923077, 0.0458204485476017, 0.04264977049811037, 0.04264977049811037, 0.03622482717037201, True
NOUN, DET, False, 4, 0, 3, 8, 0.375, 0.18181818181818177, 0.3879913091659546, 0.05548604361775748, 0.05548604361775748, 0.034060075879096985, False
NOUN, ADJ, False, 5, 6, 10, 8, 1.25, 0.11111111111111116, 0.7523342967033386, 0.02677130258698807, 0.02677130258698807, 0.029232343658804893, False
NOUN, ADP, False, 8, 2, 3, 8, 0.375, 0.18181818181818177, 0.4569132626056671, 0.014070551504147214, 0.014070551504147214, 0.026333369314670563, False
NOUN, PROPN, False, 10, 10, 7, 8, 0.875, 0.5333333333333333, 0.3657301068305969, 0, 0, 0.02383572794497013, False
NOUN, NOUN, True, 7, 7, 5, 8, 0.625, 0.3076923076923077, 0.32368847727775574, 0.028472613833874796, 0.028472613833874796, 0.02095608599483967, False
NOUN, NOUN, True, 9, 9, 9, 8, 1.125, 0.11764705882352944, 0.5416638255119324, 0.027528545721416643, 0.027528545721416643, 0.020848441869020462, False
NOUN, NOUN, True, 0, 1, 7, 8, 0.875, 0.2666666666666667, 0.5374643206596375, 0.052040658381488254, 0.052040658381488254, 0.019471479579806328, True
NOUN, ADJ, False, 6, 7, 5, 8, 0.625, 0.15384615384615385, 0.4145175516605377, 0.01417979984924243, 0.01417979984924243, 0.018041687086224556, False
NOUN, NOUN, True, 1, 1, 8, 8, 1.0, 0.125, 0.7866967916488647, 0.05741821128375711, 0.05741821128375711, 0.014222596772015095, True
NOUN, NOUN, True, 9, 6, 9, 8, 1.125, 0.23529411764705888, 0.47798043489456177, 0.06028923912438356, 0.06028923912438356, 0.013597194105386734, False
NOUN, NOUN, True, 2, 4, 13, 8, 1.625, 0.09523809523809523, 0.619947075843811, 0.023862059049310914, 0.023862059049310914, 0.013416429050266743, True
NOUN, NOUN, True, 0, 0, 6, 8, 0.75, 0.1428571428571429, 0.6548250913619995, 0.06876118160589022, 0.06876118160589022, 0.012171242386102676, True
NOUN, NOUN, True, 5, 8, 3, 14, 0.21428571428571427, 0.23529411764705888, 0.3455890119075775, 0.02850063351124795, 0.02850063351124795, 0.03711529076099396, False
NOUN, NOUN, True, 3, 6, 11, 14, 0.7857142857142857, 0.48, 0.5045904517173767, 0.0272701853367606, 0.0272701853367606, 0.03023606166243553, False
NOUN, NOUN, True, 2, 3, 9, 14, 0.6428571428571429, 0.17391304347826086, 0.5043485760688782, 0.043009624237757914, 0.043009624237757914, 0.027311813086271286, True
NOUN, NOUN, True, 1, 2, 7, 14, 0.5, 0.19047619047619047, 0.5620675683021545, 0.024670106574664775, 0.024670106574664775, 0.01902621239423752, False
NOUN, NOUN, True, 0, 1, 7, 14, 0.5, 0.47619047619047616, 0.643227219581604, 0.03532376519914058, 0.03532376519914058, 0.013055402785539627, True
NOUN, NOUN, True, 0, 0, 6, 14, 0.42857142857142855, 0.09999999999999998, 0.6569262742996216, 0.06876118160589022, 0.06876118160589022, 0.01054474525153637, True
NOUN, NOUN, True, 4, 5, 12, 14, 0.8571428571428571, 0.3076923076923077, 0.36601975560188293, 0.03642886342875384, 0.03642886342875384, 0.009583782404661179, False
NOUN, NOUN, True, 1, 3, 10, 14, 0.7142857142857143, 0.33333333333333337, 0.6760050058364868, 0.036295745447814054, 0.036295745447814054, 0.009184440597891808, False
NOUN, NOUN, True, 4, 6, 10, 14, 0.7142857142857143, 0.41666666666666663, 0.6034154295921326, 0.04984664594223225, 0.04984664594223225, 0.008670595474541187, False
NOUN, NOUN, True, 6, 9, 13, 14, 0.9285714285714286, 0.4444444444444444, 0.39890894293785095, 0.013161803621153363, 0.013161803621153363, 0.008328158408403397, False
NOUN, PROPN, False, 0, 1, 7, 14, 0.5, 0.47619047619047616, 0.643227219581604, 0.03532376519914058, 0.03532376519914058, 0.008089648559689522, False
NOUN, NOUN, True, 2, 5, 6, 14, 0.42857142857142855, 0.19999999999999996, 0.45702964067459106, 0.04716965621013386, 0.04716965621013386, 0.007985122501850128, False
NOUN, NOUN, True, 2, 3, 9, 14, 0.6428571428571429, 0.17391304347826086, 0.5043485760688782, 0.043009624237757914, 0.043009624237757914, 0.007943120785057545, True
NOUN, NOUN, True, 8, 9, 7, 8, 0.875, 0.4, 0.182993546128273, 0.04634464484920308, 0.04634464484920308, 0.31283795833587646, False
NOUN, X, False, 0, 10, 1, 8, 0.125, 0.0, 0.18659669160842896, 0, 0, 0.027034638449549675, False
NOUN, X, False, 0, 10, 1, 8, 0.125, 0.0, 0.18659669160842896, 0, 0, 0.014227475970983505, False
NOUN, X, False, 0, 10, 1, 8, 0.125, 0.0, 0.18659669160842896, 0, 0, 0.013653543777763844, False
NOUN, X, False, 0, 10, 1, 8, 0.125, 0.0, 0.18659669160842896, 0, 0, 0.011135444045066833, False
NOUN, NOUN, True, 5, 6, 9, 8, 1.125, 0.23529411764705888, 0.20425313711166382, 0.009288875423526929, 0.009288875423526929, 0.010873311199247837, False
NOUN, X, False, 0, 10, 1, 8, 0.125, 0.0, 0.18659669160842896, 0, 0, 0.00893992930650711, False
NOUN, X, False, 0, 10, 1, 8, 0.125, 0.0, 0.18659669160842896, 0, 0, 0.008710308000445366, False
NOUN, NOUN, True, 0, 1, 7, 8, 0.875, 0.2666666666666667, 0.12484614551067352, 0.052040658381488254, 0.052040658381488254, 0.00865804124623537, True
NOUN, NOUN, True, 3, 3, 9, 8, 1.125, 0.23529411764705888, -0.0009571854025125504, 0.05347066477045976, 0.05347066477045976, 0.008008650504052639, True
NOUN, NOUN, True, 6, 7, 6, 8, 0.75, 0.2857142857142857, -0.08232614398002625, 0.03558074744058162, 0.03558074744058162, 0.007983394898474216, False
NOUN, NOUN, True, 0, 0, 5, 8, 0.625, 0.46153846153846156, -0.3117344379425049, 0.04264977049811037, 0.04264977049811037, 0.007856491021811962, True
NOUN, X, False, 0, 10, 1, 8, 0.125, 0.0, 0.18659669160842896, 0, 0, 0.006957393139600754, False
NOUN, NOUN, True, 8, 7, 9, 8, 1.125, 0.23529411764705888, 0.0916210487484932, 0.043175703226426686, 0.043175703226426686, 0.006918124854564667, False
NOUN, X, False, 0, 10, 1, 5, 0.2, 0.0, 0.22726957499980927, 0, 0, 0.3408125936985016, False
NOUN, X, False, 0, 10, 1, 5, 0.2, 0.0, 0.22726957499980927, 0, 0, 0.17260344326496124, False
NOUN, NOUN, True, 0, 2, 6, 5, 1.2, 0.18181818181818177, 0.373901903629303, 0.0340660157499426, 0.0340660157499426, 0.048809394240379333, True
NOUN, NOUN, True, 4, 7, 8, 5, 1.6, 0.3076923076923077, 0.44938674569129944, 0.02575015017928017, 0.02575015017928017, 0.029466768726706505, False
NOUN, X, False, 0, 10, 1, 5, 0.2, 0.0, 0.22726957499980927, 0, 0, 0.021936867386102676, False
NOUN, NOUN, True, 7, 8, 5, 5, 1.0, 1.0, 1.000000238418579, 0.012459351945178786, 0.012459351945178786, 0.01681024767458439, True
NOUN, NOUN, True, 7, 4, 7, 5, 1.4, 0.16666666666666663, 0.46930086612701416, 0.08146559026408602, 0.08146559026408602, 0.015779661014676094, False
