@RELATION 2005-clarushigh
@ATTRIBUTE actualWordPOS {NOUN, VERB, ADJ, ADV, AUX, PRON, PROPN, PUNCT, X, SCONJ, ADP, CCONJ, INTJ, NUM, DET, SYM, SPACE, PART}
@ATTRIBUTE predictedWordPOS {NOUN, VERB, ADJ, ADV, AUX, PRON, PROPN, PUNCT, X, SCONJ, ADP, CCONJ, INTJ, NUM, DET, SYM, SPACE, PART}
@ATTRIBUTE posTagsMatch {True, False}
@ATTRIBUTE numTimesPredicted numeric
@ATTRIBUTE numTimesInCorpus numeric
@ATTRIBUTE predictedTokenLength numeric
@ATTRIBUTE actualTokenLength numeric
@ATTRIBUTE ratioOfTokenLengths numeric
@ATTRIBUTE levDistance numeric
@ATTRIBUTE semanticSim numeric
@ATTRIBUTE tfidfAverageRank numeric
@ATTRIBUTE tfidfHighestRank numeric
@ATTRIBUTE predictedProba numeric
@ATTRIBUTE class {True, False}
@DATA
NOUN, NOUN, True, 0, 0, 5, 4, 1.25, 0.6666666666666667, 0.301605224609375, 0.06080330086911241, 0.06080330086911241, 0.20332011580467224, True
NOUN, NOUN, True, 4, 4, 11, 4, 2.75, 0.2666666666666667, 0.7253777980804443, 0.03393136132802122, 0.03393136132802122, 0.12195432186126709, False
NOUN, AUX, False, 8, 0, 3, 4, 0.75, 0.2857142857142857, 0.5718996524810791, 0.022452594352066646, 0.022452594352066646, 0.09502369165420532, False
NOUN, NOUN, True, 5, 5, 11, 4, 2.75, 0.2666666666666667, 0.5187770128250122, 0.038675186483683184, 0.038675186483683184, 0.028069669380784035, True
NOUN, AUX, False, 9, 3, 5, 4, 1.25, 0.2222222222222222, 0.5700483918190002, 0.012214475016815118, 0.012214475016815118, 0.02490432932972908, False
NOUN, NOUN, True, 5, 7, 10, 4, 2.5, 0.1428571428571429, 0.46482110023498535, 0.031537808973742115, 0.031537808973742115, 0.021037811413407326, False
NOUN, AUX, False, 8, 1, 5, 4, 1.25, 0.2222222222222222, 0.5128112435340881, 0.014729015843542794, 0.014729015843542794, 0.013441848568618298, False
NOUN, NOUN, True, 5, 3, 5, 4, 1.25, 0.2222222222222222, 0.6318780779838562, 0.018756565069477538, 0.018756565069477538, 0.012731949798762798, True
NOUN, NOUN, True, 1, 2, 11, 4, 2.75, 0.2666666666666667, 0.7198483347892761, 0.022757963956032665, 0.022757963956032665, 0.012010671198368073, True
NOUN, NOUN, True, 1, 3, 6, 4, 1.5, 0.0, 0.7441099882125854, 0.015285329332488985, 0.015285329332488985, 0.011404446326196194, True
NOUN, NOUN, True, 5, 5, 6, 4, 1.5, 0.0, 0.5942661166191101, 0.0606106968428136, 0.0606106968428136, 0.010125387459993362, True
NOUN, NOUN, True, 6, 7, 6, 4, 1.5, 0.0, 0.7151094675064087, 0.02006175887784247, 0.02006175887784247, 0.00953448936343193, False
NOUN, NOUN, True, 3, 2, 6, 4, 1.5, 0.19999999999999996, 0.6529627442359924, 0.03559248033192234, 0.03559248033192234, 0.0075805275700986385, False
VERB, VERB, True, 1, 0, 7, 7, 1.0, 1.0, 1.0000001192092896, 0.02117306978206778, 0.02117306978206778, 0.4596034586429596, True
VERB, VERB, True, 1, 0, 7, 7, 1.0, 1.0, 1.0000001192092896, 0.02117306978206778, 0.02117306978206778, 0.2072577327489853, True
VERB, VERB, True, 5, 4, 9, 7, 1.2857142857142858, 0.125, 0.6775124073028564, 0.018492934677988078, 0.018492934677988078, 0.02875964343547821, True
VERB, VERB, True, 5, 7, 7, 7, 1.0, 0.2857142857142857, 0.509112536907196, 0.012312907314282586, 0.012312907314282586, 0.016683869063854218, False
VERB, VERB, True, 1, 0, 7, 7, 1.0, 1.0, 1.0000001192092896, 0.02117306978206778, 0.02117306978206778, 0.01628703996539116, True
VERB, NOUN, False, 1, 2, 7, 7, 1.0, 0.1428571428571429, 0.6295034289360046, 0.016009400878514518, 0.016009400878514518, 0.013181271962821484, True
