@RELATION 0000-cctns
@ATTRIBUTE actualWordPOS {NOUN, VERB, ADJ, ADV, AUX, PRON, PROPN, PUNCT, X, SCONJ, ADP, CCONJ, INTJ, NUM, DET, SYM, SPACE, PART}
@ATTRIBUTE predictedWordPOS {NOUN, VERB, ADJ, ADV, AUX, PRON, PROPN, PUNCT, X, SCONJ, ADP, CCONJ, INTJ, NUM, DET, SYM, SPACE, PART}
@ATTRIBUTE posTagsMatch {True, False}
@ATTRIBUTE numTimesPredicted numeric
@ATTRIBUTE numTimesInCorpus numeric
@ATTRIBUTE predictedTokenLength numeric
@ATTRIBUTE actualTokenLength numeric
@ATTRIBUTE ratioOfTokenLengths numeric
@ATTRIBUTE levDistance numeric
@ATTRIBUTE semanticSim numeric
@ATTRIBUTE tfidfAverageRank numeric
@ATTRIBUTE tfidfHighestRank numeric
@ATTRIBUTE predictedProba numeric
@ATTRIBUTE class {True, False}
@DATA
VERB, ADJ, False, 7, 5, 8, 10, 0.8, 0.2222222222222222, 0.3478825092315674, 0.011960615170718837, 0.011960615170718837, 0.11682014912366867, False
VERB, ADJ, False, 8, 7, 5, 10, 0.5, 0.0, 0.262056827545166, 0.015003742273827756, 0.015003742273827756, 0.0336318165063858, False
VERB, ADJ, False, 9, 9, 3, 10, 0.3, 0.15384615384615385, 0.2780958116054535, 0.01687301880483968, 0.01687301880483968, 0.01913328655064106, False
VERB, ADJ, False, 7, 5, 5, 10, 0.5, 0.1333333333333333, 0.11084908246994019, 0.009619133036475056, 0.009619133036475056, 0.016540028154850006, False
VERB, ADJ, False, 3, 2, 10, 10, 1.0, 0.4, 0.3834262490272522, 0.01970489232181589, 0.01970489232181589, 0.016083624213933945, False
VERB, ADJ, False, 7, 4, 5, 10, 0.5, 0.1333333333333333, 0.19776007533073425, 0.010868007572524534, 0.010868007572524534, 0.014606626704335213, False
VERB, ADJ, False, 9, 4, 4, 10, 0.4, 0.0, 0.3058757185935974, 0.015907034649663768, 0.015907034649663768, 0.01401464082300663, False
VERB, ADJ, False, 9, 8, 7, 10, 0.7, 0.11764705882352944, 0.17226646840572357, 0.008294874189703675, 0.008294874189703675, 0.011837920174002647, False
VERB, DET, False, 8, 9, 2, 10, 0.2, 0.16666666666666663, 0.2973852753639221, 0.009934616851789061, 0.009934616851789061, 0.011299463920295238, False
VERB, ADJ, False, 9, 6, 8, 10, 0.8, 0.2222222222222222, 0.4209759831428528, 0.015468120738686551, 0.015468120738686551, 0.010562102310359478, False
VERB, VERB, True, 3, 6, 6, 10, 0.6, 0.375, 0.37786075472831726, 0.011716916424426856, 0.011716916424426856, 0.010218724608421326, False
VERB, ADJ, False, 9, 6, 5, 10, 0.5, 0.1333333333333333, 0.23112116754055023, 0.009892403458037458, 0.009892403458037458, 0.00954746175557375, False
VERB, ADJ, False, 9, 7, 6, 10, 0.6, 0.125, 0.34254151582717896, 0.012209636807455513, 0.012209636807455513, 0.009303327649831772, False
VERB, PROPN, False, 9, 9, 9, 10, 0.9, 0.3157894736842105, 0.11444543302059174, 0.007171015858128442, 0.007171015858128442, 0.00872494000941515, False
VERB, ADJ, False, 9, 7, 7, 10, 0.7, 0.11764705882352944, 0.18649666011333466, 0.010791574295984933, 0.010791574295984933, 0.008147746324539185, False
NOUN, NOUN, True, 0, 0, 4, 4, 1.0, 1.0, 1.0, 0.0875609735975547, 0.0875609735975547, 0.7375902533531189, True
