@RELATION 1999-dii
@ATTRIBUTE actualWordPOS {NOUN, VERB, ADJ, ADV, AUX, PRON, PROPN, PUNCT, X, SCONJ, ADP, CCONJ, INTJ, NUM, DET, SYM, SPACE, PART}
@ATTRIBUTE predictedWordPOS {NOUN, VERB, ADJ, ADV, AUX, PRON, PROPN, PUNCT, X, SCONJ, ADP, CCONJ, INTJ, NUM, DET, SYM, SPACE, PART}
@ATTRIBUTE posTagsMatch {True, False}
@ATTRIBUTE numTimesPredicted numeric
@ATTRIBUTE numTimesInCorpus numeric
@ATTRIBUTE predictedTokenLength numeric
@ATTRIBUTE actualTokenLength numeric
@ATTRIBUTE ratioOfTokenLengths numeric
@ATTRIBUTE levDistance numeric
@ATTRIBUTE semanticSim numeric
@ATTRIBUTE tfidfAverageRank numeric
@ATTRIBUTE tfidfHighestRank numeric
@ATTRIBUTE predictedProba numeric
@ATTRIBUTE class {True, False}
@DATA
NOUN, NOUN, True, 0, 1, 11, 11, 1.0, 1.0, 1.0000001192092896, 0.03765248103818873, 0.03765248103818873, 0.1699727177619934, True
NOUN, NOUN, True, 7, 9, 8, 11, 0.7272727272727273, 0.0, 0.3740345239639282, 0.021176674320858388, 0.021176674320858388, 0.07822299003601074, False
NOUN, NOUN, True, 0, 0, 5, 11, 0.45454545454545453, 0.25, 0.02081320807337761, 0.0646097421889771, 0.0646097421889771, 0.05385202541947365, True
NOUN, NOUN, True, 1, 3, 7, 11, 0.6363636363636364, 0.33333333333333337, 0.7044363617897034, 0.021890858108373167, 0.021890858108373167, 0.04151080548763275, False
NOUN, NOUN, True, 3, 3, 4, 11, 0.36363636363636365, 0.1333333333333333, 0.6274862289428711, 0.028974513926400006, 0.028974513926400006, 0.03556358441710472, False
NOUN, NOUN, True, 6, 8, 14, 11, 1.2727272727272727, 0.56, 0.3073708415031433, 0.024885021731758095, 0.024885021731758095, 0.029093826189637184, False
NOUN, NOUN, True, 4, 4, 6, 11, 0.5454545454545454, 0.23529411764705888, 0.38257044553756714, 0.018594905492358548, 0.018594905492358548, 0.022058188915252686, True
NOUN, NOUN, True, 7, 7, 4, 11, 0.36363636363636365, 0.4, 0.3246361017227173, 0.027750466326584143, 0.027750466326584143, 0.021490221843123436, False
NOUN, NOUN, True, 4, 6, 7, 11, 0.6363636363636364, 0.33333333333333337, 0.6422030925750732, 0.013666282743827156, 0.013666282743827156, 0.020237909629940987, False
NOUN, NOUN, True, 4, 3, 6, 11, 0.5454545454545454, 0.23529411764705888, 0.5667527914047241, 0.012121064979098753, 0.012121064979098753, 0.018381280824542046, True
